Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability
Runwal Elina ," Sakinaka, Mumbai Andheri-Dahisar, Mumbai",2.25 Crore,"21,266",Carpet area: 1058 (98.29 sq.m.),3.0,3.0,7th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"1006, Dombivli East, Mumbai Beyond Thane, Mumbai",33 Lac,"4,621",Built Up area: 714 (66.33 sq.m.)Carpet area: 510 sq.ft. (47.38 sq.m.),1.0,1.0,Ground,1 to 5 Year Old, Ready to move Property
Brahmand Greenfield ,"404, Kharghar, Navi Mumbai, Mumbai",87 Lac,"7,909",Super Built up area 1100(102.19 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,4th  ,10+ Year Old, Ready to move
Indiabulls Greens ,"003, Panvel, Navi Mumbai, Mumbai",94 Lac,"5,562",Super Built up area 1690(157.01 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),3.0,3.0,20th  ,1 to 5 Year Old, Ready to move Property
Ajmera New Era ,"Opp. Kdmc Bus Depot, Murbad Road, Kalyan West, Mumbai Beyond Thane, Mumbai",85 Lac,"7,508",Super Built up area 999(92.81 sq.m.)Carpet area: 685 sq.ft. (63.64 sq.m.),2.0,2.0,19th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"Navi Mumbai, Sector 35G Kharghar, Navi Mumbai, Mumbai",90 Lac,"13,235",Carpet area: 680 (63.17 sq.m.),2.0,2.0,3rd  ,1 to 5 Year Old, Ready to move Property
White City ," Kandivali East, Mumbai Andheri-Dahisar, Mumbai",1.1 Crore,"22,964",Carpet area: 479 (44.5 sq.m.),1.0,1.0,3rd  ,0 to 1 Year Old, Ready to move Property
Alica Nagar CHS ,"203, Lokhandwala Kandivali East, Mumbai Andheri-Dahisar, Mumbai",1.45 Crore,"21,969",Super Built up area 660(61.32 sq.m.),2.0,2.0,3rd  ,10+ Year Old, Ready to move Property
Vision Residency ,"Roadpali, Kalamboli, Navi Mumbai, Mumbai",45 Lac,"6,716",Super Built up area 670(62.25 sq.m.)Built Up area: 610 sq.ft. (56.67 sq.m.)Carpet area: 440 sq.ft. (40.88 sq.m.),1.0,2.0,2nd  ,5 to 10 Year Old, Ready to move Property
Bhoomi Gardenia ," Roadpali, Navi Mumbai, Mumbai",49 Lac,"7,050",Super Built up area 695(64.57 sq.m.)Built Up area: 521 sq.ft. (48.4 sq.m.)Carpet area: 410 sq.ft. (38.09 sq.m.),1.0,1.0,4th  ,5 to 10 Year Old, Ready to move Property
Bhoomi Gardenia ," Roadpali, Navi Mumbai, Mumbai",77 Lac,"6,905",Super Built up area 1115(103.59 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 715 sq.ft. (66.43 sq.m.),2.0,2.0,8th  ,5 to 10 Year Old, Ready to move Property
Sai Avaneesh ," Roadpali, Navi Mumbai, Mumbai",95 Lac,"8,340",Super Built up area 1139(105.82 sq.m.),2.0,2.0,11st  ,5 to 10 Year Old, Ready to move Property
Bathija Siddhivinayak Heights ," Kalamboli, Navi Mumbai, Mumbai",76 Lac,"6,495",Super Built up area 1170(108.7 sq.m.)Built Up area: 995 sq.ft. (92.44 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,6th  ,1 to 5 Year Old, Ready to move Property
Atlaantis Aura ,"Roadpali, Sector 17 Kalamboli, Navi Mumbai, Mumbai",49 Lac,"7,153",Super Built up area 685(63.64 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,2.0,5th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099," Sector 20 Roadpali, Navi Mumbai, Mumbai",86 Lac,"7,478",Super Built up area 1150(106.84 sq.m.)Built Up area: 1010 sq.ft. (93.83 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,5th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099," New Panvel, Navi Mumbai, Mumbai",75 Lac,"8,823",Built Up area: 850 (78.97 sq.m.),2.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
GD Shubh Aangan ,"102, Bhandup East, Central Mumbai suburbs, Mumbai",1.52 Crore,"14,887",Built Up area: 1021 (94.85 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2.0,2.0,11st  ,0 to 1 Year Old, Ready to move
Paradise Sai World City ," Panvel, Navi Mumbai, Mumbai",1.2 Crore,"13,667",Carpet area: 878 (81.57 sq.m.),2.0,2.0,7th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Rees, Navi Mumbai, Mumbai",32 Crore,"4,00,00,000",Plot area 8(32374.88 sq.m.),,,20,Immediate, Ready to move
Agarwal Lifestyle ," Virar West, Mira Road And Beyond, Mumbai",71 Lac,"8,255",Super Built up area 1250(116.13 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 860 sq.ft. (79.9 sq.m.),3.0,3.0,6th  ,1 to 5 Year Old, Ready to move
Hiranandani Avalon ,"Powai, Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai",3.25 Crore,"30,952",Super Built up area 1050(97.55 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),2.0,2.0,25th  ,5 to 10 Year Old, Ready to move
Rna NG Suncity Phase 3 ," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",86 Lac,"21,078",Carpet area: 408 (37.9 sq.m.),1.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
Rna NG Suncity Phase 3 ," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",1.3 Crore,"13,131",Super Built up area 990(91.97 sq.m.)Built Up area: 785 sq.ft. (72.93 sq.m.)Carpet area: 665 sq.ft. (61.78 sq.m.),2.0,2.0,3rd  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",1.35 Crore,"21,428",Carpet area: 630 (58.53 sq.m.),2.0,2.0,12nd  ,5 to 10 Year Old, Ready to move
Lodha Fiorenza ," Goregaon East, Mumbai Andheri-Dahisar, Mumbai",3.65 Crore,"33,765",Carpet area: 1081 (100.43 sq.m.),3.0,4.0,18th  ,1 to 5 Year Old, Ready to move Property
Evershine Millennium Paradise ," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",1.02 Crore,"18,378",Super Built up area 555(51.56 sq.m.)Carpet area: 390 sq.ft. (36.23 sq.m.),1.0,2.0,2nd  ,10+ Year Old, Ready to move
Evershine Millennium Paradise ," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",1.7 Crore,"20,987",Built Up area: 810 (75.25 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,3rd  ,10+ Year Old, Ready to move
Concorde Cosmos Horizon ,"0000, Pokhran 2, Thane, Mumbai",1.45 Crore,"20,194",Built Up area: 900 (83.61 sq.m.)Carpet area: 718 sq.ft. (66.7 sq.m.),2.0,2.0,7th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099,"0000, Kandivali West, Mumbai Andheri-Dahisar, Mumbai",56 Lac,"18,300",Carpet area: 306 (28.43 sq.m.),1.0,1.0,16th  ,5 to 10 Year Old, Ready to move Property
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",2.85 Crore,"17,812",Super Built up area 1600(148.64 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1036 sq.ft. (96.25 sq.m.),3.0,3.0,27th  ,0 to 1 Year Old, Ready to move
Hari Om Dham ,"301, Sector 18 Kharghar, Navi Mumbai, Mumbai",55 Lac,"13,095",Carpet area: 420 (39.02 sq.m.),1.0,1.0,3rd  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Kanjur Marg East, Central Mumbai suburbs, Mumbai",2 Crore,"22,805",Carpet area: 877 (81.48 sq.m.),2.0,2.0,19th  ,0 to 1 Year Old, Ready to move
Newa Garden ,"Sector 20 Airoli, Sector 20B Airoli, Navi Mumbai, Mumbai",74 Lac,"10,962",Super Built up area 675(62.71 sq.m.)Built Up area: 560 sq.ft. (52.03 sq.m.)Carpet area: 425 sq.ft. (39.48 sq.m.),1.0,2.0,15th  ,1 to 5 Year Old, Ready to move Property
Arkade Acropolis ," Virar West, Mira Road And Beyond, Mumbai",29 Lac,"4,754",Super Built up area 610(56.67 sq.m.),1.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Kanakia Zen World ,"1401, Kanjur Marg East, Central Mumbai suburbs, Mumbai",1.08 Crore,"17,704",Super Built up area 610(56.67 sq.m.)Built Up area: 534 sq.ft. (49.61 sq.m.)Carpet area: 455 sq.ft. (42.27 sq.m.),1.0,2.0,9th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"Sector 20, Sector 20 Airoli, Navi Mumbai, Mumbai",80 Lac,"12,307",Super Built up area 650(60.39 sq.m.)Built Up area: 540 sq.ft. (50.17 sq.m.)Carpet area: 425 sq.ft. (39.48 sq.m.),1.0,1.0,6th  ,5 to 10 Year Old, Ready to move Property
Nikita Indra Vally ," Vichumbe, Navi Mumbai, Mumbai",41 Lac,"6,074",Built Up area: 675 (62.71 sq.m.),1.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099,"7852, Kalyan West, Mumbai Beyond Thane, Mumbai",43 Lac,"5,620",Built Up area: 765 (71.07 sq.m.)Carpet area: 350 sq.ft. (32.52 sq.m.),1.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Arkade Acropolis ," Virar West, Mira Road And Beyond, Mumbai",43 Lac,"4,574",Super Built up area 940(87.33 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Chandivali, Central Mumbai suburbs, Mumbai",3.6 Crore,"30,000",Carpet area: 1200 (111.48 sq.m.),3.0,3.0,3rd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"109, Kulupwadi, Mumbai Andheri-Dahisar, Mumbai",1.07 Crore,"23,777",Carpet area: 450 (41.81 sq.m.),1.0,1.0,1st  ,10+ Year Old, Ready to move
Arkade Green Avenue ,"403, Borivali East, Mumbai Andheri-Dahisar, Mumbai",2.55 Crore,"28,021",Carpet area: 910 (84.54 sq.m.),3.0,3.0,4th  ,10+ Year Old, Ready to move
Jeevan lifestyle ,"703, Shirgaon, Mumbai Beyond Thane, Mumbai",29.5 Lac,"3,172",Super Built up area 930(86.4 sq.m.)Built Up area: 910 sq.ft. (84.54 sq.m.)Carpet area: 570 sq.ft. (52.95 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Gami Viona ,"2006, Kharghar, Navi Mumbai, Mumbai",1 Crore,"16,260",Built Up area: 1025 (95.23 sq.m.)Carpet area: 615 sq.ft. (57.14 sq.m.),2.0,2.0,20th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Kandivali East, Mumbai Andheri-Dahisar, Mumbai",68 Lac,"22,666",Carpet area: 300 (27.87 sq.m.),1.0,1.0,5th  ,10+ Year Old, Ready to move
Indiabulls Greens ,"004, Panvel, Navi Mumbai, Mumbai",94 Lac,"5,562",Super Built up area 1690(157.01 sq.m.)Carpet area: 824 sq.ft. (76.55 sq.m.),3.0,3.0,4th  ,1 to 5 Year Old, Ready to move Property
Indiabulls Greens ,"001, Panvel, Navi Mumbai, Mumbai",73.5 Lac,"6,125",Super Built up area 1200(111.48 sq.m.)Carpet area: 824 sq.ft. (76.55 sq.m.),2.0,2.0,31st  ,1 to 5 Year Old, Ready to move Property
Indiabulls Greens ,"005, Panvel, Navi Mumbai, Mumbai",69 Lac,"7,744",Carpet area: 891 (82.78 sq.m.),2.0,2.0,25th  ,0 to 1 Year Old, Ready to move Property
Runwal Elegante ," Shastri Nagar, Mumbai Andheri-Dahisar, Mumbai",5.75 Crore,"31,081",Built Up area: 1850 (171.87 sq.m.)Carpet area: 1267 sq.ft. (117.71 sq.m.),3.0,3.0,5th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Juhu, Mumbai South West, Mumbai",16 Crore,"36,672",Built Up area: 4363 (405.34 sq.m.)Carpet area: 3636 sq.ft. (337.8 sq.m.),4.0,4.0,2,10+ Year Old, Ready to move Property
Toll Free 1800 41 99099," Juhu, Mumbai South West, Mumbai",9 Crore,"36,000",Super Built up area 2500(232.26 sq.m.)Built Up area: 1980 sq.ft. (183.95 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,6th  ,10+ Year Old, Ready to move Property
Toll Free 1800 41 99099," Ghotkamp Koyana Vele, Navi Mumbai, Mumbai",41 Lac,"6,259",Carpet area: 655 (60.85 sq.m.),2.0,2.0,5th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Juhu, Mumbai South West, Mumbai",19 Crore,"45,238",Super Built up area 4200(390.19 sq.m.)Built Up area: 3360 sq.ft. (312.15 sq.m.)Carpet area: 2800 sq.ft. (260.13 sq.m.),4.0,4.0,1st  ,10+ Year Old, Ready to move Property
Toll Free 1800 41 99099,"701, Naupada, Thane, Mumbai",1.72 Crore,"13,760",Super Built up area 1250(116.13 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,7th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"601, Naupada, Thane, Mumbai",1.62 Crore,"12,960",Super Built up area 1250(116.13 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 710 sq.ft. (65.96 sq.m.),2.0,2.0,6th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"801, Naupada, Thane, Mumbai",1.25 Crore,"10,869",Super Built up area 1150(106.84 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),1.0,2.0,8th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"802, Naupada, Thane, Mumbai",2.4 Crore,"12,000",Super Built up area 2000(185.81 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,8th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"17.4, Ulwe, Navi Mumbai, Mumbai",6.5 Lac,596,Plot area 1089(101.17 sq.m.)l x b : 33.00 ft.(10.29 mt.) x 32.00 ft.(9.98 mt.),,,,, Ready to move Property
Toll Free 1800 41 99099,"2003, Ranjanpada, Navi Mumbai, Mumbai",4.5 Lac,413,Plot area 1089(101.17 sq.m.)l x b : 33.00 ft.(10.29 mt.) x 32.00 ft.(9.98 mt.),,,,Within 6 months, Under Construction Property
Toll Free 1800 41 99099,"223, Ulwe, Navi Mumbai, Mumbai",1.6 Crore,941,Plot area 17000(1579.35 sq.m.)l x b : 400.00 ft.(124.69 mt.) x 399.00 ft.(124.38 mt.),,,,, Ready to move Property
Toll Free 1800 41 99099,"256, Vindhane, Navi Mumbai, Mumbai",6 Lac,550,Plot area 1089(101.17 sq.m.)l x b : 33.00 ft.(10.29 mt.) x 31.00 ft.(9.66 mt.),,,,Apr 2024, Under Construction Property
Puraniks Hometown ,"000, Kasar vadavali, Thane, Mumbai",62 Lac,"13,777",Carpet area: 450 (41.81 sq.m.),1.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"Chembur Station, Near Ambedkar Garden, Chembur, Mumbai, Chembur East, Mumbai Harbour, Mumbai",8.5 Crore,"22,972",Super Built up area 3700(343.74 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2300 sq.ft. (213.68 sq.m.),5.0,5.0,3rd  ,10+ Year Old, Ready to move
Peninsula Celestia Spaces ," Parel, South Mumbai, Mumbai",5.9 Crore,"40,190",Carpet area: 1468 (136.38 sq.m.),3.0,3.0,12nd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"603, khopat, Thane, Mumbai",1.15 Crore,"16,428",Super Built up area 1020(94.76 sq.m.)Built Up area: 860 sq.ft. (79.9 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,1.0,2nd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"301, Panch Pakhadi, Thane, Mumbai",2.8 Crore,"20,437",Super Built up area 1800(167.23 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1370 sq.ft. (127.28 sq.m.),3.0,3.0,3rd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"402, Panch Pakhadi, Thane, Mumbai",55 Lac,"15,714",Super Built up area 580(53.88 sq.m.)Built Up area: 460 sq.ft. (42.74 sq.m.)Carpet area: 350 sq.ft. (32.52 sq.m.),1.0,1.0,4th  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"104, Naupada, Mumbai South West, Mumbai",60 Lac,"19,480",Super Built up area 510(47.38 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 308 sq.ft. (28.61 sq.m.),1.0,1.0,1st  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"401, Naupada, Thane, Mumbai",1.05 Crore,"23,333",Super Built up area 630(58.53 sq.m.)Built Up area: 560 sq.ft. (52.03 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,1.0,4th  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099," Sector 35D Kharghar, Navi Mumbai, Mumbai",1.15 Crore,"10,952",Built Up area: 1050 (97.55 sq.m.),2.0,2.0,14th  ,1 to 5 Year Old, Ready to move Property
Hiranandani Flora CHS ,"1101, Hiranandani Estate, Thane, Mumbai",90 Lac,"21,479",Carpet area: 419 (38.93 sq.m.),1.0,2.0,11st  ,5 to 10 Year Old, Ready to move Property
Neelsidhi Anexo ," Ghansoli, Navi Mumbai, Mumbai",1 Crore,"22,831",Carpet area: 438 (40.69 sq.m.),1.0,2.0,9th  ,0 to 1 Year Old, Ready to move
Raheja Acropolis ,"Raheja Acropolis Chs Ltd Deonar Govandi Mumbai 400088, Chembur East, Mumbai Harbour, Mumbai",3.2 Crore,"30,476",Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,5th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"501, Kalyan West, Mumbai Beyond Thane, Mumbai",70 Lac,"10,769",Carpet area: 650 (60.39 sq.m.),2.0,2.0,5th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099,"203, Adharwadi, Mumbai Beyond Thane, Mumbai",41 Lac,"10,250",Carpet area: 400 (37.16 sq.m.),1.0,1.0,2nd  ,1 to 5 Year Old, Ready to move Property
L and T Emerald Isle ,"Saki Vihar Road, Powai, Central Mumbai suburbs, Mumbai",2.49 Crore,"20,161",Super Built up area 1235(114.74 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 808 sq.ft. (75.07 sq.m.),2.0,2.0,Ground,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"303, Naupada, Thane, Mumbai",98 Lac,"16,333",Super Built up area 600(55.74 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"222, Kolshet Road, Thane, Mumbai",1.25 Crore,"10,416",Super Built up area 1200(111.48 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 894 sq.ft. (83.06 sq.m.),3.0,3.0,8th  ,5 to 10 Year Old, Ready to move
Luxora Crystal Spires ,"101, Manpada, Thane, Mumbai",8 Crore,"13,333",Super Built up area 6000(557.42 sq.m.)Built Up area: 5000 sq.ft. (464.52 sq.m.)Carpet area: 4380 sq.ft. (406.92 sq.m.),4.0,4.0,1st  ,0 to 1 Year Old, Ready to move
Luxora Crystal Spires ,"1111, Manpada, Thane, Mumbai",3.5 Crore,"21,341",Super Built up area 2500(232.26 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1640 sq.ft. (152.36 sq.m.),3.0,3.0,9th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"1006, Ranjanpada, Navi Mumbai, Mumbai",6 Lac,550,Plot area 1089(101.17 sq.m.)l x b : 33.00 ft.(10.29 mt.) x 32.00 ft.(9.98 mt.),,,,Mar 2024, Under Construction Property
Toll Free 1800 41 99099,"206, Kalyan West, Mumbai Beyond Thane, Mumbai",34 Lac,"9,315",Carpet area: 365 (33.91 sq.m.),1.0,1.0,2nd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"1005, Chirle, Navi Mumbai, Mumbai",5 Lac,459,Plot area 1089(101.17 sq.m.)l x b : 33.00 ft.(10.29 mt.) x 32.00 ft.(9.98 mt.),,,,Immediate, Ready to move Property
Surya Gokul Garden ,"501, Kandivali East, Mumbai Andheri-Dahisar, Mumbai",1.29 Crore,"15,000",Super Built up area 860(79.9 sq.m.)Carpet area: 630 sq.ft. (58.53 sq.m.),2.0,2.0,6th  ,10+ Year Old, Ready to move
Laxmi Om Tanishq Residency ,"607, Adharwadi, Mumbai Beyond Thane, Mumbai",57.08 Lac,"8,096",Carpet area: 705 (65.5 sq.m.),2.0,2.0,6th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Kalyan West, Mumbai Beyond Thane, Mumbai",38 Lac,"6,178",Built Up area: 615 (57.14 sq.m.)Carpet area: 424 sq.ft. (39.39 sq.m.),1.0,1.0,2nd  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099,"301, Teen Hath Naka, Thane, Mumbai",1 Crore,"14,925",Super Built up area 670(62.25 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 455 sq.ft. (42.27 sq.m.),1.0,1.0,3rd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"302, Teen Hath Naka, Thane, Mumbai",1.35 Crore,"15,000",Super Built up area 900(83.61 sq.m.)Built Up area: 890 sq.ft. (82.68 sq.m.)Carpet area: 655 sq.ft. (60.85 sq.m.),2.0,2.0,3rd  ,0 to 1 Year Old, Ready to move
Hiranandani Flora CHS ," Hiranandani Estate, Thane, Mumbai",88 Lac,"22,000",Carpet area: 400 (37.16 sq.m.),1.0,2.0,9th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099," Hiranandani Estate, Thane, Mumbai",1 Crore,"23,866",Carpet area: 419 (38.93 sq.m.),1.0,2.0,9th  ,5 to 10 Year Old, Ready to move Property
Hiranandani Eagleridge ,"2306, Hiranandani Estate, Thane, Mumbai",3.1 Crore,"25,833",Carpet area: 1200 (111.48 sq.m.),3.0,3.0,23rd  ,0 to 1 Year Old, Ready to move Property
Urban Developers Prime Plots and Lands ,"1089, Chirle, Navi Mumbai, Mumbai",6 Lac,550,Plot area 1089(101.17 sq.m.)l x b : 33.00 ft.(10.29 mt.) x 32.00 ft.(9.98 mt.),,,,, Under Construction Property
Sri Balaji Enclave ," Malad West, Mumbai Andheri-Dahisar, Mumbai",99 Lac,"26,541",Carpet area: 373 (34.65 sq.m.),1.0,1.0,19th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"303, Naupada, Thane, Mumbai",98 Lac,"16,610",Super Built up area 590(54.81 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"202, Ram Maruti Road, Thane, Mumbai",1.2 Crore,"20,000",Super Built up area 600(55.74 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,2.0,2nd  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099,"Near Eastern Freeway, Chembur, Mumbai Harbour, Mumbai",2.2 Crore,"18,018",Super Built up area 1221(113.43 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 740 sq.ft. (68.75 sq.m.),2.0,2.0,16th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"602, Naupada, Thane, Mumbai",1.05 Crore,"17,500",Super Built up area 600(55.74 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 490 sq.ft. (45.52 sq.m.),1.0,2.0,6th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"202, Thane West, Thane, Mumbai",1.2 Crore,"20,338",Super Built up area 590(54.81 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,2.0,2nd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"602, Naupada, Thane, Mumbai",1.05 Crore,"17,500",Super Built up area 600(55.74 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 490 sq.ft. (45.52 sq.m.),1.0,2.0,6th  ,10+ Year Old, Ready to move Property
Toll Free 1800 41 99099,"602, Naupada, Thane, Mumbai",72 Lac,"15,652",Super Built up area 460(42.74 sq.m.)Built Up area: 450 sq.ft. (41.81 sq.m.)Carpet area: 350 sq.ft. (32.52 sq.m.),1.0,1.0,6th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"602, Naupada, Thane, Mumbai",72 Lac,"15,652",Super Built up area 460(42.74 sq.m.)Built Up area: 450 sq.ft. (41.81 sq.m.)Carpet area: 350 sq.ft. (32.52 sq.m.),1.0,1.0,6th  ,10+ Year Old, Ready to move Property
Dharti Sai Archana ," Kamothe, Navi Mumbai, Mumbai",92 Lac,"8,070",Super Built up area 1140(105.91 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,3rd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"Aryan Aanchal Chs Ltd. Road No. 8 Near Diamond Garden Chembur East Mumbai, Chembur, Mumbai Harbour, Mumbai",3.75 Crore,"27,777",Super Built up area 1350(125.42 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,5th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"1004, Teen Hath Naka, Thane, Mumbai",1.62 Crore,"16,701",Super Built up area 970(90.12 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 630 sq.ft. (58.53 sq.m.),2.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"1004, Teen Hath Naka, Thane, Mumbai",1.62 Crore,"16,875",Super Built up area 960(89.19 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 630 sq.ft. (58.53 sq.m.),2.0,2.0,10th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099,"302, Naupada, Thane, Mumbai",1.65 Crore,"17,187",Super Built up area 960(89.19 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,3rd  ,1 to 5 Year Old, Ready to move
Indiabulls Greens ,"000, Panvel, Navi Mumbai, Mumbai",88 Lac,"7,062",Super Built up area 1246(115.76 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 890 sq.ft. (82.68 sq.m.),3.0,3.0,19th  ,1 to 5 Year Old, Ready to move
